t,stamp,gnss_x,gnss_y,gnss_yaw,lio_x,lio_y,lio_yaw,error_m,mean_error_m,yaw_error_rad,icp_used,icp_inliers,icp_rmse_m,icp_median_error_m,icp_iterations,icp_reason,scan_points,keyframes
106.530924,1778396677.553016,105.6422,-31.7405,-0.257996,104.0341,-33.1565,-0.234474,2.1427,0.8574,0.023523,True,1068,0.152,0.1457,10,converged,1304,35
106.631016,1778396677.653108,105.8136,-31.7817,-0.256528,104.1624,-33.2142,-0.23238,2.186,0.8586,0.024149,True,1026,0.151,0.1432,4,converged,1252,35
106.73113,1778396677.753222,105.9946,-31.8298,-0.254898,104.2724,-33.2708,-0.22995,2.2455,0.8599,0.024948,True,1051,0.1537,0.1469,3,converged,1282,35
106.831212,1778396677.853304,106.166,-31.8744,-0.252692,104.5006,-33.3069,-0.228972,2.1967,0.8612,0.02372,True,1007,0.1477,0.1375,6,converged,1230,35
106.931327,1778396677.953419,106.3437,-31.9191,-0.251348,104.6471,-33.3576,-0.227198,2.2243,0.8625,0.02415,True,1018,0.1488,0.1406,3,converged,1242,35
107.031461,1778396678.053553,106.5184,-31.9638,-0.249717,104.8996,-33.3682,-0.2267,2.1431,0.8637,0.023017,True,1021,0.1449,0.1386,7,converged,1245,35
107.131547,1778396678.153639,106.6898,-32.0044,-0.248243,105.0438,-33.4274,-0.224761,2.1759,0.8649,0.023482,True,1021,0.1392,0.1306,6,converged,1245,35
107.23168,1778396678.253772,106.8613,-32.0489,-0.247163,105.2473,-33.4557,-0.224973,2.141,0.8661,0.022189,True,1026,0.1436,0.1361,10,converged,1252,35
107.33186,1778396678.353952,107.0386,-32.0867,-0.246895,105.3609,-33.5312,-0.223971,2.2138,0.8673,0.022924,True,1005,0.1434,0.1363,6,converged,1226,35
107.431891,1778396678.453983,107.2136,-32.1312,-0.246607,105.4598,-33.5887,-0.222861,2.2803,0.8687,0.023745,True,1004,0.1396,0.1296,5,converged,1225,35
107.532047,1778396678.554139,107.3852,-32.1713,-0.24427,105.6462,-33.6375,-0.223108,2.2745,0.87,0.021162,True,1044,0.145,0.1365,5,converged,1273,35
107.632249,1778396678.654341,107.5621,-32.2096,-0.244315,105.8381,-33.6669,-0.22334,2.2575,0.8713,0.020975,True,1013,0.1413,0.1317,6,converged,1236,35
107.732346,1778396678.754438,107.7282,-32.2493,-0.243179,106.0323,-33.6999,-0.223699,2.2317,0.8725,0.019479,True,1007,0.1367,0.1286,4,converged,1229,35
107.832477,1778396678.854569,107.9048,-32.2877,-0.242805,106.1062,-33.7875,-0.221705,2.3419,0.8739,0.021099,True,1013,0.1394,0.1351,5,converged,1236,35
107.932589,1778396678.954681,108.0711,-32.3324,-0.242606,106.298,-33.8189,-0.222014,2.3138,0.8752,0.020591,True,1002,0.1433,0.1358,6,converged,1222,35
108.032681,1778396679.054773,108.2425,-32.3717,-0.242515,106.3497,-33.8887,-0.219657,2.4257,0.8767,0.022858,True,1021,0.1477,0.1361,4,converged,1246,35
108.132832,1778396679.154924,108.4235,-32.4217,-0.240739,106.5935,-33.8936,-0.218552,2.3485,0.878,0.022187,True,1014,0.1456,0.1375,10,not_converged,1237,35
108.232944,1778396679.255036,108.5949,-32.4608,-0.238677,106.8844,-33.9078,-0.21694,2.2405,0.8793,0.021738,True,1007,0.1519,0.1464,10,not_converged,1229,35
108.333083,1778396679.355175,108.776,-32.5053,-0.235648,106.926,-33.9981,-0.211312,2.3771,0.8807,0.024336,True,997,0.1484,0.1394,5,converged,1217,35
108.43321,1778396679.455302,108.9474,-32.5498,-0.231236,107.1722,-34.0319,-0.207902,2.3126,0.882,0.023334,True,993,0.1454,0.1365,4,converged,1211,35
108.533356,1778396679.555448,109.1284,-32.5832,-0.228014,107.3898,-34.0632,-0.204924,2.2833,0.8833,0.02309,True,974,0.1465,0.1428,6,converged_sparse_scan_blend,1188,35
108.633433,1778396679.655525,109.2998,-32.6228,-0.224751,107.5837,-34.1028,-0.20184,2.2662,0.8845,0.022911,True,971,0.1424,0.1328,10,not_converged_sparse_scan_blend,1186,35
108.733563,1778396679.755655,109.4713,-32.6611,-0.22236,107.7621,-34.1483,-0.199347,2.2656,0.8858,0.023014,True,955,0.1433,0.1333,8,converged_sparse_scan_blend,1167,35
108.833711,1778396679.855803,109.6468,-32.701,-0.219904,107.9369,-34.1984,-0.19704,2.2728,0.8871,0.022864,True,939,0.1447,0.1392,10,not_converged_sparse_scan_blend,1148,35
108.933791,1778396679.955883,109.8237,-32.7391,-0.218767,108.1046,-34.2618,-0.195638,2.2965,0.8884,0.023129,True,950,0.1535,0.1491,10,converged_sparse_scan_blend,1159,35
109.033922,1778396680.056014,109.9952,-32.7792,-0.218381,108.2574,-34.3219,-0.194962,2.3237,0.8897,0.023419,True,948,0.1499,0.143,8,converged_sparse_scan_blend,1157,35
109.134074,1778396680.156166,110.1762,-32.817,-0.216173,108.4604,-34.3531,-0.194954,2.303,0.891,0.021219,True,961,0.1564,0.1512,10,not_converged_sparse_scan_blend,1172,35
109.23419,1778396680.256282,110.3476,-32.8615,-0.216171,108.6405,-34.3885,-0.195136,2.2904,0.8923,0.021035,True,942,0.1428,0.1365,10,converged_sparse_scan_blend,1149,35
109.334305,1778396680.356397,110.5191,-32.8949,-0.215682,108.7993,-34.438,-0.194275,2.3105,0.8936,0.021406,True,916,0.148,0.1433,8,converged_sparse_scan_blend,1118,35
109.434452,1778396680.456544,110.7001,-32.9394,-0.215266,108.9824,-34.4851,-0.193748,2.3107,0.8949,0.021519,True,924,0.1564,0.1518,3,converged_sparse_scan_blend,1129,35
109.534523,1778396680.556615,110.8714,-32.9728,-0.215237,109.1419,-34.5319,-0.193607,2.3285,0.8962,0.02163,True,930,0.1462,0.1407,9,converged_sparse_scan_blend,1135,35
109.634678,1778396680.65677,111.0525,-33.0174,-0.214949,109.3182,-34.579,-0.193285,2.3337,0.8975,0.021664,True,926,0.1521,0.1426,5,converged_sparse_scan_blend,1131,35
109.734782,1778396680.756874,111.2239,-33.0508,-0.21559,109.4974,-34.618,-0.194125,2.3318,0.8988,0.021465,True,962,0.1532,0.1459,10,not_converged_sparse_scan_blend,1179,35
109.834894,1778396680.856986,111.3953,-33.0953,-0.216234,109.6549,-34.6769,-0.194281,2.3517,0.9001,0.021952,True,975,0.1496,0.1406,7,converged_sparse_scan_blend,1190,35
109.935006,1778396680.957098,111.5668,-33.1287,-0.215592,109.8221,-34.7202,-0.194513,2.3615,0.9014,0.02108,True,961,0.1487,0.1412,7,converged_sparse_scan_blend,1172,35
110.035175,1778396681.057267,111.7383,-33.1702,-0.215455,109.9852,-34.7721,-0.194268,2.3748,0.9028,0.021187,True,985,0.1585,0.1506,3,converged,1202,35
110.135262,1778396681.157354,111.9097,-33.2037,-0.215812,110.1437,-34.8238,-0.194338,2.3966,0.9041,0.021474,True,968,0.1543,0.1484,4,converged_sparse_scan_blend,1181,35
110.235393,1778396681.257485,112.0812,-33.24,-0.21598,110.3169,-34.8732,-0.194434,2.4042,0.9055,0.021545,True,982,0.1594,0.1536,4,converged_sparse_scan_blend,1198,35
110.335553,1778396681.357645,112.2454,-33.2819,-0.216652,110.4726,-34.9249,-0.194916,2.4171,0.9069,0.021736,True,971,0.1605,0.1524,10,converged_sparse_scan_blend,1186,35
110.435655,1778396681.457747,112.4241,-33.3179,-0.217293,110.6474,-34.9619,-0.19583,2.4206,0.9082,0.021464,True,977,0.1504,0.1412,8,converged_sparse_scan_blend,1192,35
110.535784,1778396681.557876,112.5956,-33.3625,-0.217709,110.9341,-34.9121,-0.197786,2.272,0.9095,0.019923,True,996,0.1499,0.1402,8,converged,1215,35
110.635959,1778396681.658051,112.7672,-33.4048,-0.217998,111.1298,-34.9379,-0.19778,2.2431,0.9107,0.020218,True,952,0.1447,0.1377,8,converged_sparse_scan_blend,1161,35
110.736028,1778396681.75812,112.9385,-33.4404,-0.218131,111.3603,-34.9459,-0.198135,2.1812,0.9118,0.019996,True,980,0.1468,0.1432,10,converged_sparse_scan_blend,1196,35
110.836171,1778396681.858263,113.11,-33.4738,-0.218192,111.4804,-35.052,-0.197137,2.2686,0.9131,0.021055,True,986,0.1526,0.1475,9,converged,1204,35
110.936288,1778396681.95838,113.291,-33.5165,-0.218066,111.6284,-35.1082,-0.196577,2.3016,0.9143,0.021489,True,980,0.1445,0.1349,6,converged_sparse_scan_blend,1195,35
111.036326,1778396682.058418,113.4623,-33.5517,-0.21778,111.5969,-35.2226,-0.193897,2.5043,0.9157,0.023883,True,1020,0.1515,0.1416,10,not_converged,1244,35
111.136499,1778396682.158591,113.6338,-33.5851,-0.217332,111.8685,-35.1743,-0.195671,2.3753,0.9171,0.021662,True,1012,0.1481,0.1415,10,not_converged,1234,35
111.236626,1778396682.258718,113.8148,-33.6282,-0.216771,111.9768,-35.2442,-0.194088,2.4474,0.9184,0.022683,True,999,0.1515,0.1443,5,converged,1219,35
111.336697,1778396682.358789,113.9957,-33.663,-0.2146,112.1319,-35.2799,-0.193312,2.4674,0.9198,0.021288,True,979,0.1434,0.1356,8,converged_sparse_scan_blend,1194,35
111.43685,1778396682.458942,114.1767,-33.7064,-0.214076,112.3175,-35.3089,-0.192917,2.4546,0.9212,0.021159,True,992,0.145,0.1372,4,converged,1210,35
111.536949,1778396682.559041,114.3576,-33.7409,-0.212908,112.4435,-35.3744,-0.191783,2.5163,0.9226,0.021126,True,1008,0.1441,0.1342,7,converged,1230,35
111.637065,1778396682.659157,114.5291,-33.7845,-0.212448,112.5595,-35.44,-0.190596,2.5729,0.9241,0.021852,True,991,0.1444,0.1381,3,converged,1209,35
111.737231,1778396682.759323,114.7101,-33.8189,-0.211772,112.7837,-35.4155,-0.19132,2.5021,0.9255,0.020452,True,1019,0.1532,0.1418,10,not_converged,1243,35
111.837385,1778396682.859477,114.8912,-33.8634,-0.210736,112.9338,-35.4994,-0.189945,2.551,0.927,0.020791,True,1018,0.1489,0.1415,8,converged,1242,35
111.937464,1778396682.959556,115.0721,-33.9074,-0.210635,113.1161,-35.5263,-0.189626,2.539,0.9284,0.021009,True,1003,0.145,0.1385,10,not_converged,1223,35
112.037626,1778396683.059718,115.2436,-33.9413,-0.210155,113.3198,-35.5711,-0.189665,2.5213,0.9298,0.020491,True,1013,0.1459,0.1393,7,converged,1236,35
112.137738,1778396683.15983,115.4245,-33.9858,-0.211012,113.5936,-35.5806,-0.191092,2.4281,0.9312,0.01992,True,996,0.144,0.1372,6,converged,1215,35
112.237872,1778396683.259964,115.6055,-34.0192,-0.211688,113.7023,-35.6515,-0.190733,2.5073,0.9326,0.020956,True,1030,0.1424,0.1348,9,converged,1259,35
112.33801,1778396683.360102,115.777,-34.0527,-0.211785,113.8575,-35.6988,-0.190148,2.5286,0.934,0.021637,True,1024,0.1439,0.135,10,not_converged,1251,35
112.438188,1778396683.46028,115.9581,-34.0972,-0.211591,114.2249,-35.66,-0.192664,2.3338,0.9352,0.018927,True,1025,0.1491,0.1403,7,converged,1253,35
112.538252,1778396683.560344,116.139,-34.1417,-0.212165,114.3435,-35.7593,-0.19165,2.4167,0.9366,0.020516,True,1011,0.1411,0.137,8,converged,1233,35
112.638408,1778396683.6605,116.32,-34.1756,-0.211982,114.5892,-35.7849,-0.192213,2.3634,0.9378,0.019768,True,1037,0.1439,0.1342,5,converged,1265,35
112.738553,1778396683.760645,116.501,-34.2196,-0.212258,114.6799,-35.8565,-0.190795,2.4487,0.9392,0.021463,True,1030,0.1427,0.1344,4,converged,1256,35
112.838625,1778396683.860717,116.6819,-34.2641,-0.211881,114.9317,-35.8705,-0.191702,2.3756,0.9404,0.020179,True,1008,0.1414,0.135,4,converged,1230,35
112.938753,1778396683.960845,116.8629,-34.2975,-0.212473,115.08,-35.9102,-0.191524,2.404,0.9417,0.020948,True,1026,0.1413,0.1332,4,converged,1251,35
113.038833,1778396684.060925,117.0438,-34.332,-0.211986,115.31,-35.9354,-0.191687,2.3615,0.943,0.020299,True,1018,0.1458,0.138,5,converged,1242,35
113.138909,1778396684.161001,117.2246,-34.3654,-0.211689,115.5121,-35.966,-0.19142,2.344,0.9442,0.020269,True,1016,0.1458,0.1392,1,converged,1239,35
113.239067,1778396684.261159,117.4152,-34.4101,-0.211199,115.7104,-35.9887,-0.191751,2.3234,0.9455,0.019448,True,1031,0.146,0.1388,10,converged,1258,35
113.339216,1778396684.361308,117.6057,-34.4548,-0.211293,115.7919,-36.0669,-0.190591,2.4267,0.9468,0.020702,True,1040,0.1455,0.136,10,not_converged,1269,35
113.439255,1778396684.461347,117.7973,-34.4994,-0.210814,115.9428,-36.1354,-0.189823,2.473,0.9481,0.020991,True,1019,0.1394,0.1335,5,converged,1243,35
113.539368,1778396684.56146,117.996,-34.5536,-0.2111,116.1323,-36.1742,-0.190853,2.4698,0.9495,0.020247,True,1023,0.1416,0.1333,8,converged,1248,35
113.639527,1778396684.661619,118.2056,-34.5981,-0.211915,116.2877,-36.2095,-0.191121,2.505,0.9508,0.020794,True,1023,0.144,0.1376,5,converged,1248,35
113.739609,1778396684.761701,118.4055,-34.6334,-0.21172,116.5266,-36.2193,-0.19185,2.4588,0.9521,0.01987,True,1026,0.1415,0.1334,5,converged,1252,35
113.839775,1778396684.861867,118.6151,-34.6872,-0.211671,116.6911,-36.2781,-0.191553,2.4966,0.9535,0.020119,True,1012,0.1424,0.136,8,converged,1235,35
113.93989,1778396684.961982,118.8246,-34.7317,-0.212053,116.8634,-36.3562,-0.191302,2.5467,0.9549,0.020751,True,1003,0.1462,0.1397,7,converged,1225,35
114.039934,1778396685.062026,119.0454,-34.7873,-0.212416,117.0444,-36.4225,-0.191569,2.5841,0.9563,0.020847,True,983,0.1353,0.1296,10,not_converged_sparse_scan_blend,1199,35
114.140131,1778396685.162223,119.2722,-34.8319,-0.212339,117.2551,-36.4611,-0.192542,2.5929,0.9578,0.019797,True,1001,0.1401,0.1326,4,converged,1221,35
114.240267,1778396685.262359,119.4934,-34.879,-0.212795,117.5084,-36.4749,-0.193026,2.547,0.9592,0.019768,True,984,0.1419,0.1355,6,converged,1201,35
114.340345,1778396685.362437,119.7196,-34.9236,-0.211811,117.6823,-36.5751,-0.19033,2.6226,0.9606,0.021481,True,1001,0.1394,0.1301,10,not_converged,1221,35
114.440517,1778396685.462609,119.9412,-34.9766,-0.210489,117.9178,-36.6197,-0.189195,2.6065,0.9621,0.021294,True,976,0.1368,0.1302,6,converged_sparse_scan_blend,1191,35
114.540628,1778396685.56272,120.1699,-35.013,-0.209362,118.1389,-36.6724,-0.188068,2.6227,0.9635,0.021294,True,966,0.1402,0.1352,10,not_converged_sparse_scan_blend,1178,35
114.640748,1778396685.66284,120.3985,-35.0656,-0.207923,118.3514,-36.7261,-0.186613,2.6359,0.965,0.02131,True,964,0.1399,0.1327,6,converged_sparse_scan_blend,1176,35
114.740823,1778396685.762915,120.6338,-35.1102,-0.206868,118.5671,-36.7779,-0.185535,2.6557,0.9664,0.021333,True,948,0.1436,0.1367,4,converged_sparse_scan_blend,1157,35
114.841043,1778396685.863135,120.8655,-35.1582,-0.205463,118.7786,-36.8299,-0.184275,2.6739,0.9679,0.021188,True,919,0.1482,0.1388,7,converged_sparse_scan_blend,1121,35
114.941127,1778396685.963219,121.1005,-35.2104,-0.204437,118.981,-36.8847,-0.183059,2.701,0.9694,0.021379,True,938,0.1496,0.1455,5,converged_sparse_scan_blend,1144,35
115.041241,1778396686.063333,121.3385,-35.2586,-0.202933,119.1923,-36.9368,-0.181552,2.7245,0.971,0.021381,True,929,0.1508,0.1431,10,converged_sparse_scan_blend,1139,35
115.141413,1778396686.163505,121.58,-35.3105,-0.201201,119.3917,-36.9929,-0.179571,2.7602,0.9725,0.021629,True,897,0.1513,0.1459,4,converged_sparse_scan_blend,1108,35
115.241522,1778396686.263614,121.8242,-35.3551,-0.199383,119.609,-37.0481,-0.177777,2.788,0.9741,0.021606,True,924,0.1506,0.1438,3,converged_sparse_scan_blend,1128,35
115.341597,1778396686.363689,122.0716,-35.4107,-0.199236,119.8191,-37.1065,-0.177404,2.8195,0.9757,0.021832,True,914,0.1598,0.1538,4,converged_sparse_scan_blend,1120,35
115.441715,1778396686.463807,122.3192,-35.4595,-0.198998,120.0296,-37.1587,-0.177106,2.8512,0.9773,0.021891,True,916,0.1553,0.1441,5,converged_sparse_scan_blend,1122,35
115.541789,1778396686.563881,122.5666,-35.5152,-0.198384,120.2531,-37.21,-0.176553,2.8679,0.979,0.021832,True,941,0.1495,0.1446,6,converged_sparse_scan_blend,1148,35
115.641958,1778396686.66405,122.8143,-35.5666,-0.198189,120.4736,-37.2572,-0.17647,2.8874,0.9806,0.021719,True,943,0.1513,0.1451,6,converged_sparse_scan_blend,1155,35
115.742109,1778396686.764201,123.0659,-35.6111,-0.197611,120.6936,-37.3151,-0.176083,2.9209,0.9823,0.021528,True,968,0.1525,0.1461,4,converged_sparse_scan_blend,1181,35
115.84218,1778396686.864272,123.3134,-35.6604,-0.19954,120.9733,-37.3027,-0.17843,2.8589,0.9839,0.02111,True,1011,0.1634,0.1575,7,converged,1234,35
115.942302,1778396686.964394,123.5664,-35.7162,-0.198428,121.205,-37.3616,-0.176952,2.8782,0.9855,0.021476,True,1059,0.1543,0.146,7,converged,1292,35
116.04246,1778396687.064552,123.8184,-35.767,-0.1975,121.4576,-37.4903,-0.176038,2.9229,0.9872,0.021462,True,1050,0.1549,0.148,8,converged,1281,35
116.142587,1778396687.164679,124.0756,-35.8226,-0.19803,121.7489,-37.4819,-0.177491,2.8577,0.9888,0.02054,True,1029,0.1492,0.142,9,converged,1257,35
116.242739,1778396687.264831,124.3233,-35.8725,-0.198459,121.9687,-37.5829,-0.177114,2.9103,0.9905,0.021344,True,1041,0.1475,0.1375,6,converged,1280,35
116.34288,1778396687.364972,124.5806,-35.9339,-0.199945,122.2023,-37.6151,-0.177877,2.9124,0.9921,0.022067,True,1147,0.1498,0.1442,5,converged,1399,35
116.443015,1778396687.465107,124.8329,-35.9841,-0.199607,122.4708,-37.6135,-0.177844,2.8696,0.9937,0.021764,True,1108,0.1518,0.1399,6,converged,1352,35
116.54319,1778396687.565282,125.0856,-36.0341,-0.198216,122.7176,-37.6828,-0.176297,2.8855,0.9954,0.021919,True,1119,0.1448,0.1355,5,converged,1365,35
116.643325,1778396687.665417,125.3377,-36.0898,-0.197073,122.9708,-37.7592,-0.175231,2.8965,0.997,0.021842,True,1131,0.1576,0.1509,5,converged,1381,35
116.743374,1778396687.765466,125.5946,-36.1404,-0.197465,123.2264,-37.8568,-0.175497,2.9249,0.9986,0.021969,True,1171,0.1472,0.1421,5,converged,1428,35
116.843489,1778396687.865581,125.8475,-36.19,-0.198811,123.5005,-37.8431,-0.176796,2.8708,1.0002,0.022015,True,1185,0.1498,0.1402,8,converged,1446,35
116.943688,1778396687.96578,126.1049,-36.2409,-0.197773,123.7445,-37.9112,-0.175459,2.8916,1.0019,0.022313,True,1145,0.1453,0.1358,5,converged,1397,35
117.043743,1778396688.065835,126.3524,-36.2966,-0.196661,123.9794,-37.9653,-0.174069,2.9009,1.0035,0.022593,True,1181,0.1446,0.1371,3,converged,1441,35
117.143885,1778396688.165977,126.6001,-36.3525,-0.19566,124.2334,-37.9762,-0.173049,2.8701,1.0051,0.022611,True,1118,0.1462,0.138,7,converged,1364,35
117.244002,1778396688.266094,126.8478,-36.4015,-0.194203,124.4632,-38.0784,-0.171491,2.9152,1.0067,0.022711,True,1167,0.1418,0.1359,6,converged,1427,35
117.344089,1778396688.366181,127.099,-36.446,-0.19382,124.7433,-38.0924,-0.171593,2.874,1.0083,0.022227,True,1208,0.1433,0.1354,6,converged,1474,35
117.444211,1778396688.466303,127.3525,-36.5017,-0.192838,124.9647,-38.1935,-0.170195,2.9265,1.0099,0.022643,True,1235,0.1452,0.1355,6,converged,1507,35
117.544313,1778396688.566405,127.6001,-36.5462,-0.193159,125.2494,-38.1898,-0.170746,2.8683,1.0115,0.022413,True,1276,0.1524,0.1445,9,converged,1557,35
117.644439,1778396688.666531,127.8478,-36.598,-0.19226,125.4885,-38.2467,-0.169571,2.8783,1.0131,0.022689,True,1344,0.166,0.1577,4,converged,1643,35
117.744561,1778396688.766653,128.105,-36.6464,-0.191364,125.7132,-38.3779,-0.168547,2.9528,1.0148,0.022817,True,1377,0.1595,0.1547,6,converged,1680,35
117.844708,1778396688.8668,128.3528,-36.6985,-0.192741,125.9871,-38.3834,-0.171157,2.9043,1.0164,0.021584,True,1471,0.1722,0.1651,10,not_converged,1795,35
117.944826,1778396688.966918,128.6034,-36.7431,-0.193695,126.224,-38.4025,-0.17147,2.9008,1.018,0.022225,True,1448,0.1569,0.1507,5,converged,1766,35
118.044954,1778396689.067046,128.8481,-36.7911,-0.193186,126.4535,-38.4634,-0.170584,2.9207,1.0196,0.022602,True,1389,0.148,0.1405,4,converged,1694,35
118.145092,1778396689.167184,129.0985,-36.8356,-0.192994,126.6951,-38.5242,-0.170263,2.9373,1.0212,0.022731,True,1346,0.1476,0.1421,3,converged,1644,35
118.245199,1778396689.267291,129.3435,-36.8883,-0.192898,126.9499,-38.5811,-0.17003,2.9317,1.0228,0.022868,True,1361,0.1466,0.1406,3,converged,1660,35
118.34534,1778396689.367432,129.5841,-36.9358,-0.19266,127.2036,-38.6468,-0.170541,2.9316,1.0244,0.022118,True,1369,0.146,0.1409,3,converged,1672,35
118.445501,1778396689.467593,129.8295,-36.9803,-0.193711,127.4568,-38.6652,-0.172225,2.91,1.026,0.021486,True,1341,0.1485,0.1412,7,converged,1636,35
118.545552,1778396689.567644,130.0579,-37.0249,-0.195323,127.6593,-38.7035,-0.172482,2.9277,1.0276,0.022841,True,1425,0.143,0.1337,6,converged,1738,35
118.645712,1778396689.667804,130.2983,-37.0781,-0.19489,127.9142,-38.7403,-0.172488,2.9063,1.0292,0.022402,True,1358,0.1439,0.1385,4,converged,1658,35
118.745873,1778396689.767965,130.5364,-37.1251,-0.194471,128.1656,-38.7809,-0.172483,2.8918,1.0308,0.021988,True,1406,0.1405,0.1321,3,converged,1715,35
118.845955,1778396689.868047,130.7744,-37.1696,-0.194355,128.399,-38.8278,-0.172132,2.8969,1.0323,0.022223,True,1515,0.1591,0.153,3,converged,1850,35
118.94611,1778396689.968202,131.0029,-37.2252,-0.19384,128.6252,-38.8941,-0.171798,2.9049,1.0339,0.022041,True,1500,0.1486,0.1411,3,converged,1830,35
119.046214,1778396690.068306,131.2314,-37.2679,-0.19464,128.8583,-38.9614,-0.172848,2.9155,1.0355,0.021792,True,1516,0.1506,0.1452,3,converged,1849,35
119.146285,1778396690.168377,131.4599,-37.3143,-0.196013,129.1074,-38.9666,-0.174527,2.8748,1.037,0.021486,True,1490,0.1451,0.1392,6,converged,1821,35
119.246414,1778396690.268506,131.687,-37.3588,-0.196637,129.3322,-38.9933,-0.174813,2.8665,1.0386,0.021824,True,1537,0.1472,0.1411,4,converged,1877,35
119.346587,1778396690.368679,131.9158,-37.4033,-0.196529,129.5146,-39.0468,-0.174035,2.9098,1.0401,0.022493,True,1481,0.1446,0.1377,8,converged,1809,35
119.446629,1778396690.468721,132.1442,-37.4479,-0.195607,129.7391,-39.1085,-0.173452,2.9228,1.0417,0.022155,True,1481,0.1412,0.1349,4,converged,1806,35
119.546759,1778396690.568851,132.3729,-37.5023,-0.196221,129.9689,-39.1669,-0.174355,2.924,1.0433,0.021866,True,1521,0.15,0.1438,5,converged,1855,35
119.646909,1778396690.669001,132.5931,-37.547,-0.196656,130.212,-39.1803,-0.175369,2.8874,1.0448,0.021288,True,1566,0.1451,0.1386,7,converged,1911,35
119.747018,1778396690.76911,132.8121,-37.5926,-0.197134,130.4381,-39.2196,-0.175606,2.878,1.0464,0.021527,True,1486,0.1465,0.1412,2,converged,1817,35
119.847179,1778396690.869271,133.0311,-37.6371,-0.197397,130.6492,-39.2618,-0.175911,2.8833,1.0479,0.021486,True,1584,0.1505,0.1463,4,converged,1932,35
119.947262,1778396690.969354,133.2501,-37.6809,-0.198722,130.85,-39.3104,-0.17613,2.901,1.0494,0.022592,True,1647,0.162,0.1592,5,converged,2015,35
120.047388,1778396691.06948,133.4596,-37.7256,-0.197788,131.0619,-39.3525,-0.175411,2.8975,1.051,0.022376,True,1612,0.1552,0.1491,1,converged,1973,35
